body,head,head_bone,eye_nodes,eye_x,eye_y,eye_z,eyel_x,eyer_x,camerahook_x,camerahook_y,camerahook_z,headhook_x,headhook_y,headhook_z,ipd,note
PMBAM,PMHC03,headhook,eyeLA/eyeRA,-0.00009,0.06656,1.67039,-0.03012,0.02994,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06006,
N_CommM,PMHC03,headhook,eyeLA/eyeRA,-0.00009,0.08460,1.69543,-0.03012,0.02994,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.06006,
PMBCM,PMHC03,headhook,eyeLA/eyeRA,-0.00009,0.06656,1.67039,-0.03012,0.02994,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06006,
PMBDM,PMHC03,headhook,eyeLA/eyeRA,-0.00009,0.06656,1.67039,-0.03012,0.02994,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06006,
PMBEM,PMHC03,headhook,eyeLA/eyeRA,-0.00009,0.06656,1.67039,-0.03012,0.02994,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06006,
PMBFM,PMHC03,headhook,eyeLA/eyeRA,-0.00009,0.06656,1.67052,-0.03012,0.02994,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52509,0.06006,
PMBGM,PMHC03,headhook,eyeLA/eyeRA,-0.00009,0.06656,1.67039,-0.03012,0.02994,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06006,
PMBHM,PMHC03,headhook,eyeLA/eyeRA,-0.00001,0.06656,1.67039,-0.03005,0.03002,0.00029,0.02068,1.63392,0.00008,-0.01804,1.52496,0.06006,
PMBIM,PMHC03,headhook,eyeLA/eyeRA,-0.00009,0.06482,1.69484,-0.03012,0.02994,0.00029,0.09728,1.64929,0.00000,-0.01977,1.54940,0.06006,
PMBJM,PMHC03,headhook,eyeLA/eyeRA,-0.00009,0.06656,1.67039,-0.03012,0.02994,0.00028,0.02100,1.63400,0.00000,-0.01804,1.52496,0.06006,
PMBKM,PMHC03,headhook,eyeLA/eyeRA,-0.00009,0.08460,1.69543,-0.03012,0.02994,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.06006,
PMBMM,PMHC03,headhook,eyeLA/eyeRA,-0.00009,0.06583,1.66903,-0.03012,0.02994,0.00029,0.09728,1.64929,0.00000,-0.01877,1.52359,0.06006,
PMBNM,PMHC03,headhook,eyeLA/eyeRA,-0.00009,0.07495,1.69043,-0.03012,0.02994,0.00029,0.09728,1.64929,0.00000,-0.00965,1.54500,0.06006,
PMBAM,PMHC04,headhook,eyeLA/eyeRA,0.00000,0.07035,1.67077,-0.02985,0.02985,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05970,
N_CommM,PMHC04,headhook,eyeLA/eyeRA,0.00000,0.08839,1.69581,-0.02985,0.02985,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05970,
PMBCM,PMHC04,headhook,eyeLA/eyeRA,0.00000,0.07035,1.67077,-0.02985,0.02985,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05970,
PMBDM,PMHC04,headhook,eyeLA/eyeRA,0.00000,0.07035,1.67077,-0.02985,0.02985,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05970,
PMBEM,PMHC04,headhook,eyeLA/eyeRA,0.00000,0.07035,1.67077,-0.02985,0.02985,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05970,
PMBFM,PMHC04,headhook,eyeLA/eyeRA,0.00000,0.07035,1.67090,-0.02985,0.02985,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52509,0.05970,
PMBGM,PMHC04,headhook,eyeLA/eyeRA,0.00000,0.07035,1.67077,-0.02985,0.02985,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05970,
PMBHM,PMHC04,headhook,eyeLA/eyeRA,0.00008,0.07035,1.67077,-0.02977,0.02993,0.00029,0.02068,1.63392,0.00008,-0.01804,1.52496,0.05970,
PMBIM,PMHC04,headhook,eyeLA/eyeRA,0.00000,0.06861,1.69521,-0.02985,0.02985,0.00029,0.09728,1.64929,0.00000,-0.01977,1.54940,0.05970,
PMBJM,PMHC04,headhook,eyeLA/eyeRA,0.00000,0.07035,1.67077,-0.02985,0.02985,0.00028,0.02100,1.63400,0.00000,-0.01804,1.52496,0.05970,
PMBKM,PMHC04,headhook,eyeLA/eyeRA,0.00000,0.08839,1.69581,-0.02985,0.02985,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.05970,
PMBMM,PMHC04,headhook,eyeLA/eyeRA,0.00000,0.06962,1.66940,-0.02985,0.02985,0.00029,0.09728,1.64929,0.00000,-0.01877,1.52359,0.05970,
PMBNM,PMHC04,headhook,eyeLA/eyeRA,0.00000,0.07874,1.69081,-0.02985,0.02985,0.00029,0.09728,1.64929,0.00000,-0.00965,1.54500,0.05970,
PMBAM,PMHC07,headhook,eyeLA/eyeRA,0.00000,0.07002,1.66732,-0.02925,0.02925,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05851,
N_CommM,PMHC07,headhook,eyeLA/eyeRA,0.00000,0.08806,1.69236,-0.02925,0.02925,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05851,
PMBCM,PMHC07,headhook,eyeLA/eyeRA,0.00000,0.07002,1.66732,-0.02925,0.02925,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05851,
PMBDM,PMHC07,headhook,eyeLA/eyeRA,0.00000,0.07002,1.66732,-0.02925,0.02925,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05851,
PMBEM,PMHC07,headhook,eyeLA/eyeRA,0.00000,0.07002,1.66732,-0.02925,0.02925,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05851,
PMBFM,PMHC07,headhook,eyeLA/eyeRA,0.00000,0.07002,1.66746,-0.02925,0.02925,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52509,0.05851,
PMBGM,PMHC07,headhook,eyeLA/eyeRA,0.00000,0.07002,1.66732,-0.02925,0.02925,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05851,
PMBHM,PMHC07,headhook,eyeLA/eyeRA,0.00008,0.07002,1.66732,-0.02918,0.02933,0.00029,0.02068,1.63392,0.00008,-0.01804,1.52496,0.05851,
PMBIM,PMHC07,headhook,eyeLA/eyeRA,0.00000,0.06828,1.69177,-0.02925,0.02925,0.00029,0.09728,1.64929,0.00000,-0.01977,1.54940,0.05851,
PMBJM,PMHC07,headhook,eyeLA/eyeRA,0.00000,0.07002,1.66732,-0.02925,0.02925,0.00028,0.02100,1.63400,0.00000,-0.01804,1.52496,0.05851,
PMBKM,PMHC07,headhook,eyeLA/eyeRA,0.00000,0.08806,1.69236,-0.02925,0.02925,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.05851,
PMBMM,PMHC07,headhook,eyeLA/eyeRA,0.00000,0.06929,1.66596,-0.02925,0.02925,0.00029,0.09728,1.64929,0.00000,-0.01877,1.52359,0.05851,
PMBNM,PMHC07,headhook,eyeLA/eyeRA,0.00000,0.07841,1.68737,-0.02925,0.02925,0.00029,0.09728,1.64929,0.00000,-0.00965,1.54500,0.05851,
N_DarthBand,darthband_h,headhook,eyeLA/eyeRA,0.00020,0.07703,1.69831,-0.02778,0.02818,0.00029,0.02068,1.63392,0.00003,-0.00000,1.55000,0.05597,
N_CommF,comm_w_f,headhook,eyeLA/eyeRA,0.00055,0.06272,1.58702,-0.02544,0.02653,0.00061,0.00184,1.55492,-0.00000,-0.00000,1.45000,0.05197,
PFBCM,comm_w_f,headhook,eyeLA/eyeRA,0.00055,0.06272,1.58702,-0.02544,0.02653,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05197,
PFBDM,comm_w_f,headhook,eyeLA/eyeRA,0.00055,0.06272,1.58702,-0.02544,0.02653,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05197,
PFBEM,comm_w_f,headhook,eyeLA/eyeRA,0.00055,0.06272,1.58702,-0.02544,0.02653,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05197,
PFBFM,comm_w_f,headhook,eyeLA/eyeRA,0.00055,0.06272,1.58702,-0.02544,0.02653,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05197,
PFBGM,comm_w_f,headhook,eyeLA/eyeRA,0.00055,0.06272,1.58702,-0.02544,0.02653,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05197,
PFBHM,comm_w_f,headhook,eyeLA/eyeRA,0.00055,0.06272,1.58702,-0.02544,0.02653,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05197,
PFBIM,comm_w_f,headhook,eyeLA/eyeRA,-0.00005,0.08265,1.58630,-0.02604,0.02594,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.05197,
PFBKM,comm_w_f,headhook,eyeLA/eyeRA,0.00210,0.06318,1.58702,-0.02388,0.02809,0.00217,0.13053,1.59312,0.00156,0.00046,1.45000,0.05197,
PFBMM,comm_w_f,headhook,eyeLA/eyeRA,-0.00223,0.06463,1.58630,-0.02822,0.02376,-0.00227,0.14453,1.58149,-0.00278,0.00191,1.44928,0.05197,
PFBNM,comm_w_f,headhook,eyeLA/eyeRA,-0.00005,0.08265,1.58630,-0.02604,0.02594,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.05197,
N_CommF,comm_b_f,headhook,eyeLA/eyeRA,-0.00000,0.06963,1.59133,-0.03096,0.03096,0.00061,0.00184,1.55492,-0.00000,-0.00000,1.45000,0.06192,
PFBCM,comm_b_f,headhook,eyeLA/eyeRA,-0.00000,0.06963,1.59133,-0.03096,0.03096,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06192,
PFBDM,comm_b_f,headhook,eyeLA/eyeRA,-0.00000,0.06963,1.59133,-0.03096,0.03096,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06192,
PFBEM,comm_b_f,headhook,eyeLA/eyeRA,-0.00000,0.06963,1.59133,-0.03096,0.03096,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06192,
PFBFM,comm_b_f,headhook,eyeLA/eyeRA,-0.00000,0.06963,1.59133,-0.03096,0.03096,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06192,
PFBGM,comm_b_f,headhook,eyeLA/eyeRA,-0.00000,0.06963,1.59133,-0.03096,0.03096,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06192,
PFBHM,comm_b_f,headhook,eyeLA/eyeRA,-0.00000,0.06963,1.59133,-0.03096,0.03096,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06192,
PFBIM,comm_b_f,headhook,eyeLA/eyeRA,-0.00060,0.08956,1.59061,-0.03156,0.03036,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.06192,
PFBKM,comm_b_f,headhook,eyeLA/eyeRA,0.00155,0.07009,1.59133,-0.02941,0.03252,0.00217,0.13053,1.59312,0.00156,0.00046,1.45000,0.06192,
PFBMM,comm_b_f,headhook,eyeLA/eyeRA,-0.00278,0.07154,1.59061,-0.03374,0.02818,-0.00227,0.14453,1.58149,-0.00278,0.00191,1.44928,0.06192,
PFBNM,comm_b_f,headhook,eyeLA/eyeRA,-0.00060,0.08956,1.59061,-0.03156,0.03036,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.06192,
N_CommF,old_a_f,headhook,eyeLA/eyeRA,0.00055,0.06413,1.58911,-0.03018,0.03129,0.00061,0.00184,1.55492,-0.00000,-0.00000,1.45000,0.06147,
PFBCM,old_a_f,headhook,eyeLA/eyeRA,0.00055,0.06413,1.58911,-0.03018,0.03129,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06147,
PFBDM,old_a_f,headhook,eyeLA/eyeRA,0.00055,0.06413,1.58911,-0.03018,0.03129,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06147,
PFBEM,old_a_f,headhook,eyeLA/eyeRA,0.00055,0.06413,1.58911,-0.03018,0.03129,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06147,
PFBFM,old_a_f,headhook,eyeLA/eyeRA,0.00055,0.06413,1.58911,-0.03018,0.03129,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06147,
PFBGM,old_a_f,headhook,eyeLA/eyeRA,0.00055,0.06413,1.58911,-0.03018,0.03129,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06147,
PFBHM,old_a_f,headhook,eyeLA/eyeRA,0.00055,0.06413,1.58911,-0.03018,0.03129,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06147,
PFBIM,old_a_f,headhook,eyeLA/eyeRA,-0.00004,0.08406,1.58839,-0.03078,0.03069,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.06147,
PFBKM,old_a_f,headhook,eyeLA/eyeRA,0.00211,0.06459,1.58911,-0.02863,0.03285,0.00217,0.13053,1.59312,0.00156,0.00046,1.45000,0.06147,
PFBMM,old_a_f,headhook,eyeLA/eyeRA,-0.00222,0.06604,1.58839,-0.03296,0.02851,-0.00227,0.14453,1.58149,-0.00278,0.00191,1.44928,0.06147,
PFBNM,old_a_f,headhook,eyeLA/eyeRA,-0.00004,0.08406,1.58839,-0.03078,0.03069,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.06147,
N_CommF,old_w_f,headhook,eyeLA/eyeRA,0.00055,0.06272,1.58702,-0.02544,0.02653,0.00061,0.00184,1.55492,-0.00000,-0.00000,1.45000,0.05197,
PFBCM,old_w_f,headhook,eyeLA/eyeRA,0.00055,0.06272,1.58702,-0.02544,0.02653,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05197,
PFBDM,old_w_f,headhook,eyeLA/eyeRA,0.00055,0.06272,1.58702,-0.02544,0.02653,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05197,
PFBEM,old_w_f,headhook,eyeLA/eyeRA,0.00055,0.06272,1.58702,-0.02544,0.02653,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05197,
PFBFM,old_w_f,headhook,eyeLA/eyeRA,0.00055,0.06272,1.58702,-0.02544,0.02653,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05197,
PFBGM,old_w_f,headhook,eyeLA/eyeRA,0.00055,0.06272,1.58702,-0.02544,0.02653,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05197,
PFBHM,old_w_f,headhook,eyeLA/eyeRA,0.00055,0.06272,1.58702,-0.02544,0.02653,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05197,
PFBIM,old_w_f,headhook,eyeLA/eyeRA,-0.00005,0.08265,1.58630,-0.02604,0.02594,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.05197,
PFBKM,old_w_f,headhook,eyeLA/eyeRA,0.00210,0.06318,1.58702,-0.02388,0.02809,0.00217,0.13053,1.59312,0.00156,0.00046,1.45000,0.05197,
PFBMM,old_w_f,headhook,eyeLA/eyeRA,-0.00223,0.06463,1.58630,-0.02822,0.02376,-0.00227,0.14453,1.58149,-0.00278,0.00191,1.44928,0.05197,
PFBNM,old_w_f,headhook,eyeLA/eyeRA,-0.00005,0.08265,1.58630,-0.02604,0.02594,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.05197,
N_CommF,old_b_f,headhook,eyeLA/eyeRA,0.00000,0.06589,1.59133,-0.02528,0.02528,0.00061,0.00184,1.55492,-0.00000,-0.00000,1.45000,0.05056,
PFBCM,old_b_f,headhook,eyeLA/eyeRA,0.00000,0.06589,1.59133,-0.02528,0.02528,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05056,
PFBDM,old_b_f,headhook,eyeLA/eyeRA,0.00000,0.06589,1.59133,-0.02528,0.02528,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05056,
PFBEM,old_b_f,headhook,eyeLA/eyeRA,0.00000,0.06589,1.59133,-0.02528,0.02528,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05056,
PFBFM,old_b_f,headhook,eyeLA/eyeRA,0.00000,0.06589,1.59133,-0.02528,0.02528,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05056,
PFBGM,old_b_f,headhook,eyeLA/eyeRA,0.00000,0.06589,1.59133,-0.02528,0.02528,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05056,
PFBHM,old_b_f,headhook,eyeLA/eyeRA,0.00000,0.06589,1.59133,-0.02528,0.02528,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05056,
PFBIM,old_b_f,headhook,eyeLA/eyeRA,-0.00060,0.08582,1.59061,-0.02588,0.02468,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.05056,
PFBKM,old_b_f,headhook,eyeLA/eyeRA,0.00156,0.06635,1.59133,-0.02372,0.02684,0.00217,0.13053,1.59312,0.00156,0.00046,1.45000,0.05056,
PFBMM,old_b_f,headhook,eyeLA/eyeRA,-0.00278,0.06780,1.59061,-0.02806,0.02250,-0.00227,0.14453,1.58149,-0.00278,0.00191,1.44928,0.05056,
PFBNM,old_b_f,headhook,eyeLA/eyeRA,-0.00060,0.08582,1.59061,-0.02588,0.02468,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.05056,
N_CommM,comm_w_m,headhook,eyeLA/eyeRA,-0.00047,0.09052,1.69527,-0.03012,0.02917,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05929,
PMBCM,comm_w_m,headhook,eyeLA/eyeRA,-0.00047,0.07248,1.67023,-0.03012,0.02917,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05929,
PMBDM,comm_w_m,headhook,eyeLA/eyeRA,-0.00047,0.07248,1.67023,-0.03012,0.02917,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05929,
PMBEM,comm_w_m,headhook,eyeLA/eyeRA,-0.00047,0.07248,1.67023,-0.03012,0.02917,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05929,
PMBFM,comm_w_m,headhook,eyeLA/eyeRA,-0.00047,0.07248,1.67036,-0.03012,0.02917,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52509,0.05929,
PMBGM,comm_w_m,headhook,eyeLA/eyeRA,-0.00047,0.07248,1.67023,-0.03012,0.02917,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05929,
PMBHM,comm_w_m,headhook,eyeLA/eyeRA,-0.00039,0.07248,1.67023,-0.03004,0.02925,0.00029,0.02068,1.63392,0.00008,-0.01804,1.52496,0.05929,
PMBIM,comm_w_m,headhook,eyeLA/eyeRA,-0.00047,0.07075,1.69467,-0.03012,0.02917,0.00029,0.09728,1.64929,0.00000,-0.01977,1.54940,0.05929,
PMBKM,comm_w_m,headhook,eyeLA/eyeRA,-0.00047,0.09052,1.69527,-0.03012,0.02917,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.05929,
PMBMM,comm_w_m,headhook,eyeLA/eyeRA,-0.00047,0.07175,1.66886,-0.03012,0.02917,0.00029,0.09728,1.64929,0.00000,-0.01877,1.52359,0.05929,
PMBNM,comm_w_m,headhook,eyeLA/eyeRA,-0.00047,0.08087,1.69027,-0.03012,0.02917,0.00029,0.09728,1.64929,0.00000,-0.00965,1.54500,0.05929,
N_CommM,comm_b_m,headhook,eyeLA/eyeRA,0.00055,0.08603,1.68874,-0.02952,0.03061,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.06013,
PMBCM,comm_b_m,headhook,eyeLA/eyeRA,0.00055,0.06799,1.66370,-0.02952,0.03061,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06013,
PMBDM,comm_b_m,headhook,eyeLA/eyeRA,0.00055,0.06799,1.66370,-0.02952,0.03061,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06013,
PMBEM,comm_b_m,headhook,eyeLA/eyeRA,0.00055,0.06799,1.66370,-0.02952,0.03061,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06013,
PMBFM,comm_b_m,headhook,eyeLA/eyeRA,0.00055,0.06799,1.66383,-0.02952,0.03061,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52509,0.06013,
PMBGM,comm_b_m,headhook,eyeLA/eyeRA,0.00055,0.06799,1.66370,-0.02952,0.03061,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06013,
PMBHM,comm_b_m,headhook,eyeLA/eyeRA,0.00062,0.06799,1.66370,-0.02944,0.03069,0.00029,0.02068,1.63392,0.00008,-0.01804,1.52496,0.06013,
PMBIM,comm_b_m,headhook,eyeLA/eyeRA,0.00055,0.06626,1.68814,-0.02952,0.03061,0.00029,0.09728,1.64929,0.00000,-0.01977,1.54940,0.06013,
PMBKM,comm_b_m,headhook,eyeLA/eyeRA,0.00055,0.08603,1.68874,-0.02952,0.03061,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.06013,
PMBMM,comm_b_m,headhook,eyeLA/eyeRA,0.00055,0.06726,1.66234,-0.02952,0.03061,0.00029,0.09728,1.64929,0.00000,-0.01877,1.52359,0.06013,
PMBNM,comm_b_m,headhook,eyeLA/eyeRA,0.00055,0.07638,1.68374,-0.02952,0.03061,0.00029,0.09728,1.64929,0.00000,-0.00965,1.54500,0.06013,
N_CommM,old_a_m,headhook,eyeLA/eyeRA,-0.00072,0.08943,1.69166,-0.02915,0.02771,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05686,
PMBCM,old_a_m,headhook,eyeLA/eyeRA,-0.00072,0.07139,1.66662,-0.02915,0.02771,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05686,
PMBDM,old_a_m,headhook,eyeLA/eyeRA,-0.00072,0.07139,1.66662,-0.02915,0.02771,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05686,
PMBEM,old_a_m,headhook,eyeLA/eyeRA,-0.00072,0.07139,1.66662,-0.02915,0.02771,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05686,
PMBFM,old_a_m,headhook,eyeLA/eyeRA,-0.00072,0.07139,1.66675,-0.02915,0.02771,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52509,0.05686,
PMBGM,old_a_m,headhook,eyeLA/eyeRA,-0.00072,0.07139,1.66662,-0.02915,0.02771,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05686,
PMBHM,old_a_m,headhook,eyeLA/eyeRA,-0.00064,0.07139,1.66662,-0.02907,0.02779,0.00029,0.02068,1.63392,0.00008,-0.01804,1.52496,0.05686,
PMBIM,old_a_m,headhook,eyeLA/eyeRA,-0.00072,0.06966,1.69106,-0.02915,0.02771,0.00029,0.09728,1.64929,0.00000,-0.01977,1.54940,0.05686,
PMBKM,old_a_m,headhook,eyeLA/eyeRA,-0.00072,0.08943,1.69166,-0.02915,0.02771,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.05686,
PMBMM,old_a_m,headhook,eyeLA/eyeRA,-0.00072,0.07066,1.66525,-0.02915,0.02771,0.00029,0.09728,1.64929,0.00000,-0.01877,1.52359,0.05686,
PMBNM,old_a_m,headhook,eyeLA/eyeRA,-0.00072,0.07978,1.68666,-0.02915,0.02771,0.00029,0.09728,1.64929,0.00000,-0.00965,1.54500,0.05686,
N_CommM,old_w_m,headhook,eyeLA/eyeRA,-0.00047,0.09027,1.69579,-0.03012,0.02917,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05929,
PMBCM,old_w_m,headhook,eyeLA/eyeRA,-0.00047,0.07223,1.67075,-0.03012,0.02917,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05929,
PMBDM,old_w_m,headhook,eyeLA/eyeRA,-0.00047,0.07223,1.67075,-0.03012,0.02917,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05929,
PMBEM,old_w_m,headhook,eyeLA/eyeRA,-0.00047,0.07223,1.67075,-0.03012,0.02917,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05929,
PMBFM,old_w_m,headhook,eyeLA/eyeRA,-0.00047,0.07223,1.67089,-0.03012,0.02917,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52509,0.05929,
PMBGM,old_w_m,headhook,eyeLA/eyeRA,-0.00047,0.07223,1.67075,-0.03012,0.02917,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05929,
PMBHM,old_w_m,headhook,eyeLA/eyeRA,-0.00039,0.07223,1.67075,-0.03004,0.02925,0.00029,0.02068,1.63392,0.00008,-0.01804,1.52496,0.05929,
PMBIM,old_w_m,headhook,eyeLA/eyeRA,-0.00047,0.07050,1.69520,-0.03012,0.02917,0.00029,0.09728,1.64929,0.00000,-0.01977,1.54940,0.05929,
PMBKM,old_w_m,headhook,eyeLA/eyeRA,-0.00047,0.09027,1.69579,-0.03012,0.02917,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.05929,
PMBMM,old_w_m,headhook,eyeLA/eyeRA,-0.00047,0.07150,1.66939,-0.03012,0.02917,0.00029,0.09728,1.64929,0.00000,-0.01877,1.52359,0.05929,
PMBNM,old_w_m,headhook,eyeLA/eyeRA,-0.00047,0.08062,1.69080,-0.03012,0.02917,0.00029,0.09728,1.64929,0.00000,-0.00965,1.54500,0.05929,
N_CommM,old_b_m,headhook,eyeLA/eyeRA,0.00000,0.09000,1.69000,-0.03000,0.03000,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.06000,
PMBCM,old_b_m,headhook,eyeLA/eyeRA,0.00000,0.07196,1.66496,-0.03000,0.03000,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06000,
PMBDM,old_b_m,headhook,eyeLA/eyeRA,0.00000,0.07196,1.66496,-0.03000,0.03000,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06000,
PMBEM,old_b_m,headhook,eyeLA/eyeRA,0.00000,0.07196,1.66496,-0.03000,0.03000,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06000,
PMBFM,old_b_m,headhook,eyeLA/eyeRA,0.00000,0.07196,1.66509,-0.03000,0.03000,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52509,0.06000,
PMBGM,old_b_m,headhook,eyeLA/eyeRA,0.00000,0.07196,1.66496,-0.03000,0.03000,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06000,
PMBHM,old_b_m,headhook,eyeLA/eyeRA,0.00008,0.07196,1.66496,-0.02992,0.03008,0.00029,0.02068,1.63392,0.00008,-0.01804,1.52496,0.06000,
PMBIM,old_b_m,headhook,eyeLA/eyeRA,0.00000,0.07023,1.68940,-0.03000,0.03000,0.00029,0.09728,1.64929,0.00000,-0.01977,1.54940,0.06000,
PMBKM,old_b_m,headhook,eyeLA/eyeRA,0.00000,0.09000,1.69000,-0.03000,0.03000,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.06000,
PMBMM,old_b_m,headhook,eyeLA/eyeRA,0.00000,0.07123,1.66359,-0.03000,0.03000,0.00029,0.09728,1.64929,0.00000,-0.01877,1.52359,0.06000,
PMBNM,old_b_m,headhook,eyeLA/eyeRA,0.00000,0.08035,1.68500,-0.03000,0.03000,0.00029,0.09728,1.64929,0.00000,-0.00965,1.54500,0.06000,
